description,cat_sub,category,subcategory,desc
bandeja acasa acacia 35.2cm ret 098-l,195_509,195,509,bandeja acasa acacia 35 2cm ret 098 l
cereal choco shapes 200g adoralle,53_395,53,395,cereal choco shapes 200g adoralle
cereal sao braz g. flakes 320g choc,53_395,53,395,cereal sao braz g  flakes 320g choc
cereal choco power ball acucar benassi kg,53_395,53,395,cereal choco power ball acucar benassi kg
cereal kicereal chocoball misto 220g,53_395,53,395,cereal kicereal chocoball misto 220g
bacalhau porto kg,191_1021,191,1021,bacalhau porto kg
peixe tipo bacalhau bacalanor 800g desf polaca,191_1021,191,1021,peixe tipo bacalhau bacalanor 800g desf polaca
bacalhau gadus morhua jac 6/8(lascas) kg,191_1021,191,1021,bacalhau gadus morhua jac 6 8 lascas  kg
peixe saithe tipo bacalhau kg,191_1021,191,1021,peixe saithe tipo bacalhau kg
fita adesiva tr scotch 3m 45x50,3_3,3,3,fita adesiva tr scotch 3m 45x50
fita dupla face asa do brasil,3_3,3,3,fita dupla face asa brasil
fita adesiva 19mmx33mm -daiso,3_3,3,3,fita adesiva 19mmx33mm  daiso
fita crepe baby fix 19x20cm,3_3,3,3,fita crepe baby fix 19x20cm
saco pres ben10 black bull 35x54cm,3_813,3,813,saco pres ben10 black bull 35x54cm
embalagem cromus pres casual 25x37,3_813,3,813,embalagem cromus pres casual 25x37
saco presente div sort c fita c 3 45x60,3_813,3,813,saco presente div sort c fita c 3 45x60
kit saco pres+laco+tag s color 60x90 c/1,3_813,3,813,kit saco pres laco tag s color 60x90 com 1
"po p/refres tang 30g, limao",189_18,189,18,po para refres tang 30g limao
refr po vilma limao 1kg,189_18,189,18,refr po vilma limao 1kg
refresco em po brassuk 300gr limao,189_18,189,18,refresco po brassuk 300gr limao
refresco vilma 10g limao,189_18,189,18,refresco vilma 10g limao
queijo joseph heler mature cheddar 200g,67_826,67,826,queijo joseph heler mature cheddar 200g
polenguinho cheddar 68g,67_826,67,826,polenguinho cheddar 68g
queijo sun valley cheddar 280g,67_826,67,826,queijo sun valley cheddar 280g
queijo cheddar polenghi fatiado bdj kg,67_826,67,826,queijo cheddar polenghi fatiado bdj kg
pao thabrulai batata pct 350g,69_1096,69,1096,pao thabrulai batata pct 350g
pao de batata c/requeijao kg,69_1096,69,1096,pao batata com requeijao kg
pao batata mini frango/catup.carone kg,69_1096,69,1096,pao batata mini frango catup carone kg
pao de batata pres.queijo carone kg,69_1096,69,1096,pao batata pres queijo carone kg
brigadeiro sucre 18g casadinho,303_963,303,963,brigadeiro sucre 18g casadinho
doce festa brigad bom da festa pouch 385g,303_963,303,963,doce festa brigad bom festa pouch 385g
doce festa brigad moca fiesta nestle 385g,303_963,303,963,doce festa brigad moca fiesta nestle 385g
brigadeiro da casa 50 gr .,303_963,303,963,brigadeiro casa 50 gr  
beb ferm kefir biologicus 500ml uva,197_133,197,133,beb ferm kefir biologicus 500ml uva
leite ferm frutap 340g trio whey zro gfa,197_133,197,133,leite ferm frutap 340g trio whey zro gfa
"leite ferm dan up 180g, vitamina",197_133,197,133,leite ferm dan up 180g vitamina
leite ferm bob esponja uva c/3 480g,197_133,197,133,leite ferm bob esponja uva com 3 480g
refr po yoki abacaxi 300g,189_311,189,311,refr po yoki abacaxi 300g
refr po mid abacaxi 25g,189_311,189,311,refr po mid abacaxi 25g
refresco tang abacaxi pct 25g,189_311,189,311,refresco tang abacaxi pct 25g
refr po mais abacaxi 25g,189_311,189,311,refr po abacaxi 25g
cafe bom jesus extra forte vacuo 500g,20_798,20,798,cafe bom jesus extra forte vacuo 500g
cafe meridiano extra forte vacuo 250g,20_798,20,798,cafe meridiano extra forte vacuo 250g
cafe vacuo 3 coracoes kit cafe 4x500g-cx prom ex forte,20_798,20,798,cafe vacuo 3 coracoes kit cafe 4x500g cx prom ex forte
cafe 3 coracoes rituais sul minas 250g,20_798,20,798,cafe 3 coracoes rituais sul minas 250g
pirulito maca amor mor 480g pc,57_412,57,412,pirulito maca amor mor 480g pc
pirulito diploko 165g-dy c15 mor,57_412,57,412,pirulito diploko 165g dy c15 mor
pirulito florestal flop frutas pct 136g,57_412,57,412,pirulito florestal flop frutas pct 136g
pirulito boca-loca uva 50un-pc,57_412,57,412,pirulito boca loca uva 50un pc
chicle bumbol mor 200g-dy c50,57_472,57,472,chicle bumbol mor 200g dy c50
chicle freegells gum morango 8g,57_472,57,472,chicle freegells gum morango 8g
goma mascar freegells gum 8g morango,57_472,57,472,goma mascar freegells gum 8g morango
chicle trident garrafa morango 406g,57_472,57,472,chicle trident garrafa morango 406g
mascara rejuven peeling q10 purederm 5un,281_760,281,760,mascara rejuven peeling q10 purederm 5un
mascara facial avenca ouro 24k 8g,281_760,281,760,mascara facial avenca ouro 24k 8g
mascara facial ricca argila nat 3750 25g,281_760,281,760,mascara facial ricca argila nat 3750 25g
mascara de silicone para hidratacao de p -daiso,281_760,281,760,mascara silicone hidratacao p  daiso
nestlé aveia orgânica em flocos 170g,309_1229,309,1229,nestle aveia orgânica flocos 170g
aveia fl fino nutry 200g,309_1229,309,1229,aveia fl fino nutry 200g
aveia fl fino nestle 170g,309_1229,309,1229,aveia fl fino nestle 170g
aveia naturalle 500gr flocos finos,309_1229,309,1229,aveia naturalle 500gr flocos finos
tint tonalz dedicace s/amonia cr 72 lro nat,10_340,10,340,tint tonalz dedicace sem amonia cr 72 lro nat
"tint tonalz light color s/amon kit 8,0 lr claro",10_340,10,340,tint tonalz light color sem amon kit 80 lr claro
tint tonalz casting cr gloss kit 832 lro mel,10_340,10,340,tint tonalz casting cr gloss kit 832 lro mel
tint tonalz casting cr gloss kit 700 lro nat,10_340,10,340,tint tonalz casting cr gloss kit 700 lro nat
limp banh mr musculo tira limo ap 500ml,219_458,219,458,limp banh mr musculo tira limo ap 500ml
limpa limo reax gt 500ml,219_458,219,458,limpa limo reax gt 500ml
limp banh veja x14 500ml promo,219_458,219,458,limp banh veja x14 500ml promo
limp banh brilhante tita limo rf 500ml,219_458,219,458,limp banh brilhante tita limo rf 500ml
sab bar ox plants vegetal cha vde 90g,107_1019,107,1019,sab bar ox plants vegetal cha vde 90g
sab bar granado coco 100g,107_1019,107,1019,sab bar granado coco 100g
sab bar granado glicd cast brasil 90g,107_1019,107,1019,sab bar granado glicd cast brasil 90g
sab bar gh glic 100g,107_1019,107,1019,sab bar gh glic 100g
requeijao betania 200g cheddar,25_133,25,133,requeijao betania 200g cheddar
"requeijao cheddar bisn.catupiry 1,010kg",25_133,25,133,requeijao cheddar bisn catupiry 1010kg
requeijao pouche lig.catupiry 250gr,25_133,25,133,requeijao pouche lig catupiry 250gr
requeijao frimesa cheddar cp 180g,25_133,25,133,requeijao frimesa cheddar cp 180g
temp amer mrs dash 71g- salt free steak grilling,214_1134,214,1134,temp amer mrs dash 71g  salt free steak grilling
temp amer mrs dash 71g- salt free orig blend,214_1134,214,1134,temp amer mrs dash 71g  salt free orig blend
tempero br spices lemon pepper pt 100g,214_1134,214,1134,tempero br spices lemon pepper pt 100g
tempero br spices chimichurri 180g,214_1134,214,1134,tempero br spices chimichurri 180g
doce torrone montevergine mini caju 500g-dy c50,102_879,102,879,doce torrone montevergine mini caju 500g dy c50
torrone 45g c/amend,102_879,102,879,torrone 45g com amend
torrone santo antonio amendoim 90g,102_879,102,879,torrone santo antonio amendoim 90g
doce torrone montevergine amend 45g,102_879,102,879,doce torrone montevergine amend 45g
asp po electrolux sonic 1400w 127v son10,257_593,257,593,asp po electrolux sonic 1400w 127v son10
asp po midea ventus pr 1400w 127v vca361,257_593,257,593,asp po midea ventus pr 1400w 127v vca361
asp po electrolux 1200w 220v smart,257_593,257,593,asp po electrolux 1200w 220v smart
asp po electrolux sonic 1400w 220v son01,257_593,257,593,asp po electrolux sonic 1400w 220v son01
feijao branco yoki 500g,58_1254,58,1254,feijao branco yoki 500g
feijao branco hikari 500g,58_1254,58,1254,feijao branco hikari 500g
feijao branco mika 500g,58_1254,58,1254,feijao branco mika 500g
feijao branco nippon 500g,58_1254,58,1254,feijao branco nippon 500g
torrada bauducco 160g-pc integ,5_1461,5,1461,torrada bauducco 160g pc integ
torrada saud bauducco integral 160g,5_1461,5,1461,torrada saud bauducco integral 160g
torrada bag 100% int sl kg,5_1461,5,1461,torrada bag 100% int sl kg
torrada kelloggs integ original 120g,5_1461,5,1461,torrada kelloggs integ original 120g
mini shakeira plasutil minnie 320ml,56_1171,56,1171,mini shakeira plasutil minnie 320ml
shakeira plasutil frozen,56_1171,56,1171,shakeira plasutil frozen
shakeira plasutil 580ml thor,56_1171,56,1171,shakeira plasutil 580ml thor
shakeira 400ml sanremo sr101/1,56_1171,56,1171,shakeira 400ml sanremo sr101 1
la de aco limppano c/8 .,328_1816,328,1816,la aco limppano com 8  
esponja la aco assolan pc c6 39,328_1816,328,1816,esponja la aco assolan pc c6 39
la aco bombril c sabao neutro,328_1816,328,1816,la aco bombril c sabao neutro
la aco bombril mini c/12un 60g,328_1816,328,1816,la aco bombril mini com 12un 60g
ralo p/pia m-uso americano r5449,13_473,13,473,ralo para pia m uso americano r5449
ralo pia nedo alum 151,13_473,13,473,ralo pia nedo alum 151
ralinho acrilica p/pia cesta. asa do brasil,13_473,13,473,ralinho acrilica para pia cesta  asa brasil
ralo japones michelon valvula 842,13_473,13,473,ralo japones michelon valvula 842
escumadeira inox catuai 33cm cabo pto,13_48,13,48,escumadeira inox catuai 33cm cabo pto
escumadeira inox kehome ref:irn015p,13_48,13,48,escumadeira inox kehome ref irn015p
escumadeira c/cabo de madeira,13_48,13,48,escumadeira com cabo madeira
escumadeira tramontina laguna 63906/221,13_48,13,48,escumadeira tramontina laguna 63906 221
morango selecio 250g,163_320,163,320,morango selecio 250g
morango 250g mape,163_320,163,320,morango 250g mape
morango dom fruto premium bj 250g,163_320,163,320,morango dom fruto premium bj 250g
morango cong.chil.minuto verde 1kg,163_320,163,320,morango cong chil minuto verde 1kg
panettone loison sogno tang sicilia 500g,247_264,247,264,panettone loison sogno tang sicilia 500g
panettone 450g,247_264,247,264,panettone 450g
panetone casa suissa int quin c para 550g,247_264,247,264,panetone casa suissa int quin c 550g
panetone nestle moca 500g,247_264,247,264,panetone nestle moca 500g
conj tramontina edicao especial 10pc athus,13_569,13,569,conj tramontina edicao especial 10pc athus
cj wok tramontina ventura 2p 65360334,13_569,13,569,cj wok tramontina ventura 2p 65360334
feirinha panelux aluminio teflon,13_569,13,569,feirinha panelux aluminio teflon
jg servir tramontina ciclo 3p 64510274,13_569,13,569,jg servir tramontina ciclo 3p 64510274
saco pap absoluto mix 2kg 500un,32_1399,32,1399,saco pap absoluto mix 2kg 500un
saco papel lanche hot dog c/50,32_1399,32,1399,saco papel lanche hot dog com 50
saco p/lanche wyda fecho autocolante g c/25,32_1399,32,1399,saco para lanche wyda fecho autocolante g com 25
saco pipoca fest lar c 50,32_1399,32,1399,saco pipoca fest lar c 50
tonico capicilin 20ml antiqueda,246_580,246,580,tonico capicilin 20ml antiqueda
locao capilar elseve arginina resist 115ml,246_580,246,580,locao capilar elseve arginina resist 115ml
tonico capilar salon-l sos bomba bomba liberado 100ml,246_580,246,580,tonico capilar salon l sos bomba bomba liberado 100ml
tonico gota dourada citrus 100ml,246_580,246,580,tonico gota dourada citrus 100ml
maionese hellmanns limao pet 250g,211_184,211,184,maionese hellmanns limao pet 250g
"maionese bordon 300g, legumes",211_184,211,184,maionese bordon 300g legumes
maionese liza caseira 240g - pet azeite/ex virg,211_184,211,184,maionese liza caseira 240g   pet azeite ex virg
maionese hellmanns 500g-pet c/azeite oliva,211_184,211,184,maionese hellmanns 500g pet com azeite oliva
papel bala seda c/48un conexao azul esc,32_728,32,728,papel bala seda com 48un conexao azul esc
papel bala regina seda 48un laranja,32_728,32,728,papel bala regina seda 48un laranja
papel bala regina azul c 48,32_728,32,728,papel bala regina azul c 48
papel bala romana 2fr branco,32_728,32,728,papel bala romana 2fr branco
"oleo soja sinha 15,8l-bd",70_630,70,630,oleo soja sinha 158l bd
oleo de soja 900ml brasileiro,70_630,70,630,oleo soja 900ml brasileiro
oleo de soja 900ml soya 20x1,70_630,70,630,oleo soja 900ml soya 20x1
oleo de soja 900ml brasileiro 20x1,70_630,70,630,oleo soja 900ml brasileiro 20x1
coxao duro bov montana (tiras) (p) kg,18_1750,18,1750,coxao duro bov montana  tiras   p  kg
coxao duro - bife roule kg/band,18_1750,18,1750,coxao duro   bife roule kg band
coxao duro - kg bife/band,18_1750,18,1750,coxao duro   kg bife band
coxao duro bov montana (peca) kg,18_1750,18,1750,coxao duro bov montana  peca  kg
bandeja lam fest lar n5 c2,32_509,32,509,bandeja lam fest lar n5 c2
bandeja alum bompack 750ml 4un,32_509,32,509,bandeja alum bompack 750ml 4un
bandeja alum boreda retg 500g 25un 120x160,32_509,32,509,bandeja alum boreda retg 500g 25un 120x160
bandeja laminada italiana n8 10un gold,32_509,32,509,bandeja laminada italiana n8 10un gold
iog.tata morango light 1lto,135_649,135,649,iog tata morango light 1lto
"iog ati latte light 900g, coco",135_649,135,649,iog ati latte light 900g coco
iog isis 900g light mel,135_649,135,649,iog isis 900g light mel
iogurte ati latte tipoa coc lig gfa 180g,135_649,135,649,iogurte ati latte tipoa coc lig gfa 180g
pizza mista semi-pronta kg .,200_743,200,743,pizza mista semi pronta kg  
mini pizza q-massa 250g sabores,200_743,200,743,mini pizza q massa 250g sabores
pizza massaleve brotinho 300gr,200_743,200,743,pizza massaleve brotinho 300gr
pizza assada mista sluiz kg,200_743,200,743,pizza assada mista sluiz kg
normalize pore fps50 adatina 50ml,174_297,174,297,normalize pore fps50 adatina 50ml
prot sol corpo loreal toque seco fps50 50g,174_297,174,297,prot sol corpo loreal toque seco fps50 50g
normalize matte fps50 adatina 40ml,174_297,174,297,normalize matte fps50 adatina 40ml
prot sol corpo loreal supreme protect fps50 bs 200ml,174_297,174,297,prot sol corpo loreal supreme protect fps50 bs 200ml
queijo minas frescal light danubio 250g zero,67_1238,67,1238,queijo minas frescal light danubio 250g zero
queijo minas frescal polengui light 400g,67_1238,67,1238,queijo minas frescal polengui light 400g
queijo lac lelo minas fresc ligh pt 250g,67_1238,67,1238,queijo lac lelo minas fresc ligh pt 250g
queijo frescal light laguna fat kg,67_1238,67,1238,queijo frescal light laguna fat kg
sardinha esvicerada laje arapongas 800g,158_1472,158,1472,sardinha esvicerada laje arapongas 800g
sardinha 700g villa do mar,158_1472,158,1472,sardinha 700g villa mar
sardinha salgado rocha 400g .,158_1472,158,1472,sardinha salgado rocha 400g  
sardinha frescatto alfresco espal 400g,158_1472,158,1472,sardinha frescatto alfresco espal 400g
removedor poliflor 490ml,86_0,86,0,removedor poliflor 490ml
removedor agifacil 1l,86_0,86,0,removedor agifacil 1l
removedor k&m ceras 1l,86_0,86,0,removedor k&m ceras 1l
removedor 1l suprema,86_0,86,0,removedor 1l suprema
mac inst parati 70g galinha,19_623,19,623,mac inst parati 70g galinha
mac inst quero galinha temp 85g,19_623,19,623,mac inst quero galinha temp 85g
mac inst renata inf galinha 85g,19_623,19,623,mac inst renata inf galinha 85g
mac inst maggi lamen galinha 85g,19_623,19,623,mac inst maggi lamen galinha 85g
copo kuka fun treinamento 330ml azul,164_104,164,104,copo kuka fun treinamento 330ml azul
copo c/alca 330ml plasutil filhotes,164_104,164,104,copo com alca 330ml plasutil filhotes
copo c/alca 330ml plasutil mickey,164_104,164,104,copo com alca 330ml plasutil mickey
copo nuk starter cup 90ml lillo boy,164_104,164,104,copo nuk starter cup 90ml lillo boy
saladeira triangular 5l essential pt,56_1015,56,1015,saladeira triangular 5l essential pt
"saladeira bowl plasutil com tampa 1,4l",56_1015,56,1015,saladeira bowl plasutil tampa 14l
saladeira uninjet ps s aba,56_1015,56,1015,saladeira uninjet ps s aba
saladeira uninjet pp c aba c tpa,56_1015,56,1015,saladeira uninjet pp c aba c tpa
catchup arisco picante pet 390g,269_843,269,843,catchup arisco picante pet 390g
catchup hellmann's picante 380g,269_843,269,843,catchup hellmann's picante 380g
catchup bonare 190g sachet picante,269_843,269,843,catchup bonare 190g sachet picante
catchup prezunic picante 400g,269_843,269,843,catchup prezunic picante 400g
povilho doce jureia 500g,26_1169,26,1169,povilho doce jureia 500g
polvilho doce veranita 500g,26_1169,26,1169,polvilho doce veranita 500g
polvilho doce 1kg amil,26_1169,26,1169,polvilho doce 1kg amil
polv doce marinez 1kg-pc,26_1169,26,1169,polv doce marinez 1kg pc
atum beira mar pedacos lt 240g,158_595,158,595,atum beira mar pedacos lt 240g
atum saint paul solido natural lt 120g,158_595,158,595,atum saint paul solido natural lt 120g
atum coqueiro light nat ped 170g,158_595,158,595,atum coqueiro light nat ped 170g
atum gomes da costa solido nat lig 170g,158_595,158,595,atum gomes costa solido nat lig 170g
lagarto embriagado sao luiz kg,18_186,18,186,lagarto embriagado sao luiz kg
lagarto (tatu) bov top quality (bife) kg,18_186,18,186,lagarto  tatu  bov top quality  bife  kg
lagarto (tatu) moido bov argus (p) kg,18_186,18,186,lagarto  tatu  moido bov argus  p  kg
des spray rastro rosa fr 90ml,106_1488,106,1488,des spray rastro rosa fr 90ml
des spray alma flores clas fr 90ml,106_1488,106,1488,des spray alma flores clas fr 90ml
des spray phebo frescor manha 90ml,106_1488,106,1488,des spray phebo frescor manha 90ml
maminha argentina kg,18_827,18,827,maminha argentina kg
maminha friboi reserva peca resf kg,18_827,18,827,maminha friboi reserva peca resf kg
maminha diprima ouro kg .,18_827,18,827,maminha diprima ouro kg  
odorizante proauto breeze gel 60g toq de maciez,212_120,212,120,odorizante proauto breeze gel 60g toq maciez
odorizador new fresh gel ocean 60g,212_120,212,120,odorizador new fresh gel ocean 60g
odorizador new fresh gel sency 60g,212_120,212,120,odorizador new fresh gel sency 60g
espuma barb nivea silver protect 200ml,192_910,192,910,espuma barb nivea silver protect 200ml
cr barb brut classic pele normal 65g,192_910,192,910,cr barb brut classic pele normal 65g
gel barbea murie blac barb 100g tra,192_910,192,910,gel barbea murie blac barb 100g tra
"doce leite mirahy barra 500g, ameixa",102_291,102,291,doce leite mirahy barra 500g ameixa
doce leite noponto c coco 200g,102_291,102,291,doce leite noponto c coco 200g
doce leite noponto c ameixa tabl 400g,102_291,102,291,doce leite noponto c ameixa tabl 400g
carne moida resfrpatinho friboi 500g,18_741,18,741,carne moida resfrpatinho friboi 500g
carne moida friboi diant do chef rf 500g,18_741,18,741,carne moida friboi diant chef rf 500g
carne bov organica moida korin paleta 400g,18_741,18,741,carne bov organica moida korin paleta 400g
aditivo para radiador celsius rosa 1l,218_815,218,815,aditivo radiador celsius rosa 1l
aditivo anticorrosivo celsius stp 500ml,218_815,218,815,aditivo anticorrosivo celsius stp 500ml
bardahl aditivo combustível flex 200ml,218_815,218,815,bardahl aditivo combustivel flex 200ml
prego nedo 12x12 100gr 134 .,210_1001,210,1001,prego nedo 12x12 100gr 134  
prego ud 17x21 100g,210_1001,210,1001,prego ud 17x21 100g
prego q-util 16x24 1140 pct 50g,210_1001,210,1001,prego q util 16x24 1140 pct 50g
agua aromatizada smell cherry blos 500ml,2_184,2,184,agua aromatizada smell cherry blos 500ml
agua sabor crystal c/g limao /camom 510ml,2_184,2,184,agua sabor crystal com g limao  camom 510ml
bebida ouro fino c/colageno pesseg 330ml,2_184,2,184,bebida ouro fino com colageno pesseg 330ml
"po p/refres tang 30g, manga",189_332,189,332,po para refres tang 30g manga
refresco em po 300g apti manga,189_332,189,332,refresco po 300g apti manga
refr po pacha manga 240g,189_332,189,332,refr po pacha manga 240g
ovo codorna asa c/30un .,30_268,30,268,ovo codorna asa com 30un  
ovo codorna friolar bj c/30,30_268,30,268,ovo codorna friolar bj com 30
ovo codorna tempe kg,30_268,30,268,ovo codorna tempe kg
carcaca suino c/touc beleco resf kg,112_746,112,746,carcaca suino com touc beleco resf kg
carcaca suina resfriada kg patinho,112_746,112,746,carcaca suina resfriada kg patinho
carcaca suina resfriada kg pe,112_746,112,746,carcaca suina resfriada kg pe
temp kodilar 500g churrasco,214_1227,214,1227,temp kodilar 500g churrasco
temp betel 100g p/ churrasco,214_1227,214,1227,temp betel 100g para  churrasco
tempero budweiser p/churrasco pork 110g,214_1227,214,1227,tempero budweiser para churrasco pork 110g
acem bov vacuo peso,18_562,18,562,acem bov vacuo peso
acem sem osso bov friboi resf kg,18_562,18,562,acem osso bov friboi resf kg
acem moido bov distriboi kg,18_562,18,562,acem moido bov distriboi kg
aveia flocos finos kg,309_1025,309,1025,aveia flocos finos kg
aveia siamar 500gr flocos .,309_1025,309,1025,aveia siamar 500gr flocos  
aveia fl reg nestle trad 170g,309_1025,309,1025,aveia fl reg nestle trad 170g
licor bid curacau blue 720ml,308_326,308,326,licor bid curacau blue 720ml
licor do mestre 750ml,308_326,308,326,licor mestre 750ml
licor golf menta 900ml,308_326,308,326,licor golf menta 900ml
rodo pia bettanin 1un-peq,217_577,217,577,rodo pia bettanin 1un peq
rodinho pia umbra b flex cz 8918,217_577,217,577,rodinho pia umbra b flex cz 8918
rodo alklin pia cinza,217_577,217,577,rodo alklin pia cinza
cachaca preferida prata 670ml,165_282,165,282,cachaca preferida prata 670ml
cachaca imigrante prata gfa 500ml,165_282,165,282,cachaca imigrante prata gfa 500ml
aguardente moendao prata gfa 700ml,165_282,165,282,aguardente moendao prata gfa 700ml
tint tonalz salon-l light prof 45g 4.0 cast medio,10_817,10,817,tint tonalz salon l light prof 45g 4 0 cast medio
tint tonalz soft color kit 30 cast esc,10_817,10,817,tint tonalz soft color kit 30 cast esc
tint brilho&ton s/amonia kit 115g 4.0 cast nat,10_817,10,817,tint brilho&ton sem amonia kit 115g 4 0 cast nat
maca do amor chama kg,163_15,163,15,maca amor chama kg
maca gala (comum) kg,163_15,163,15,maca gala  comum  kg
maca kids emb.500g,163_15,163,15,maca kids emb 500g
doces potes 20un nsg cocada,111_162,111,162,doces potes 20un nsg cocada
doce coco cocada branca d laiz 160g,111_162,111,162,doce coco cocada branca d laiz 160g
cocada coxao de moca pureza 300g,111_162,111,162,cocada coxao moca pureza 300g
refr po frisco c vit morango 30g,189_320,189,320,refr po frisco c vit morango 30g
refresco trink morango pct 25g,189_320,189,320,refresco trink morango pct 25g
refr po camp morango 250g,189_320,189,320,refr po camp morango 250g
picanha suina pamplona resf temp (v) kg,112_313,112,313,picanha suina pamplona resf temp  v  kg
picanha suina alegra temp resf s/os kg,112_313,112,313,picanha suina alegra temp resf sem os kg
picanha suin daterra porc resf kg,112_313,112,313,picanha suin daterra porc resf kg
espatula imp silic cz inox 25x6 tb2101,213_575,213,575,espatula imp silic cz inox 25x6 tb2101
espatula imp silic vm inox 25x6 tb2101,213_575,213,575,espatula imp silic vm inox 25x6 tb2101
espatula silicone euro cinza grande,213_575,213,575,espatula silicone euro cinza grande
locao repelente baruel kids 100ml,321_1289,321,1289,locao repelente baruel kids 100ml
repel sbp advanced 100ml gts +75ml,321_1289,321,1289,repel sbp advanced 100ml gts  75ml
repelente moskitoff kids fr 120ml,321_1289,321,1289,repelente moskitoff kids fr 120ml
creme maos davene rosas brancas 65g,304_1026,304,1026,creme maos davene rosas brancas 65g
cre mao vyvedas lavanda 80g,304_1026,304,1026,cre mao vyvedas lavanda 80g
cr maos granado 50ml calendula,304_1026,304,1026,cr maos granado 50ml calendula
repelente spray total protect 200ml,321_522,321,522,repelente spray total protect 200ml
repelente repelex active 100ml,321_522,321,522,repelente repelex active 100ml
repelente exposis spr 200ml,321_522,321,522,repelente exposis spr 200ml
doce frutas oliveira abobora 400g,172_732,172,732,doce frutas oliveira abobora 400g
doce abobora d laiz c coco 160g,172_732,172,732,doce abobora d laiz c coco 160g
doce abobora rb amore,172_732,172,732,doce abobora rb amore
cream cheese 400g canto de minas,199_0,199,0,cream cheese 400g canto minas
cream cheese polenghi light 300g,199_0,199,0,cream cheese polenghi light 300g
cr queijo danubio m frescal 200g-pt ultrafiltrado,199_0,199,0,cr queijo danubio m frescal 200g pt ultrafiltrado
algodao cremer bola coloridas pct 50g,296_837,296,837,algodao cremer bola coloridas pct 50g
algodao prezunic bola 50g,296_837,296,837,algodao prezunic bola 50g
algodao york 95g bola,296_837,296,837,algodao york 95g bola
sal grosso canta gallo 600g chimichurri,203_1047,203,1047,sal grosso canta gallo 600g chimichurri
sal atacama br spices 500g grosso,203_1047,203,1047,sal atacama br spices 500g grosso
condim sn sal grosso himalaia 130g,203_1047,203,1047,condim sn sal grosso himalaia 130g
alcaparra marroq consv zuppa 100g -vd,254_586,254,586,alcaparra marroq consv zuppa 100g  vd
alcaparras gourmet espanholas vd 85g,254_586,254,586,alcaparras gourmet espanholas vd 85g
alcaparra la violetera 60g vd,254_586,254,586,alcaparra la violetera 60g vd
pizza mussarela f34 500g,200_95,200,95,pizza mussarela f34 500g
pizza aurora cong.mussarela 440g,200_95,200,95,pizza aurora cong mussarela 440g
pizza lany c/24 muss,200_95,200,95,pizza lany com 24 muss
asp po vert arno ciclonic f light biv,257_841,257,841,asp po vert arno ciclonic f light biv
asp po vert mondial t cy 1100w 127v ap36,257_841,257,841,asp po vert mondial t cy 1100w 127v ap36
asp po vert midea agil lit 60w biv 15b,257_841,257,841,asp po vert midea agil lit 60w biv 15b
cafe cappuccino 3 coracoes refil 100g,20_557,20,557,cafe cappuccino 3 coracoes refil 100g
cappuccino utam lata - 200g,20_557,20,557,cappuccino utam lata   200g
capuccino aviacao 200g trad,20_557,20,557,capuccino aviacao 200g trad
requeijao copo lig.tirolez c/fibras 200gr,25_649,25,649,requeijao copo lig tirolez com fibras 200gr
requeijao lac lelo light pt 200g,25_649,25,649,requeijao lac lelo light pt 200g
requeijao apreciare light 200g,25_649,25,649,requeijao apreciare light 200g
canjica ubon branca 500g,155_246,155,246,canjica ubon branca 500g
canjica deusa branca 500g,155_246,155,246,canjica deusa branca 500g
canjica mika branca 500g,155_246,155,246,canjica mika branca 500g
canjica amarela 500g provatti,155_862,155,862,canjica amarela 500g provatti
canjica yoki amarela 500g,155_862,155,862,canjica yoki amarela 500g
canjica maletti trigo pct 500g,155_862,155,862,canjica maletti trigo pct 500g
mac vilma instantaneo 85g,19_831,19,831,mac vilma instantaneo 85g
mac inst bifum 65g galinha caipira,19_831,19,831,mac inst bifum 65g galinha caipira
"mac inst renata 85g, gal caipira",19_831,19,831,mac inst renata 85g gal caipira
cortador unhas unhex 916,170_1195,170,1195,cortador unhas unhex 916
cortador de unha mundo facil gde .,170_1195,170,1195,cortador unha mundo facil gde  
cortador unha marco boni fosco gde ref 1827b,170_1195,170,1195,cortador unha marco boni fosco gde ref 1827b
massa rana tagliatelle pct 300g,19_504,19,504,massa rana tagliatelle pct 300g
mac ital colavita tagliatelle spin 500g,19_504,19,504,mac ital colavita tagliatelle spin 500g
mac ovos s-amalia 500g-pc tagliat n-10,19_504,19,504,mac ovos s amalia 500g pc tagliat n 10
yakissoba verde facil 300g,131_615,131,615,yakissoba verde facil 300g
yakissoba misto 300g,131_615,131,615,yakissoba misto 300g
yakisoba organico hig 250g malunga,131_615,131,615,yakisoba organico hig 250g malunga
base maybelline bb 8em1 light 30ml,176_1375,176,1375,base maybelline bb 8em1 light 30ml
base loreal bb 5em1 fps20 clara 30ml,176_1375,176,1375,base loreal bb 5em1 fps20 clara 30ml
base liq maybelline fit me 140 claro sing 35ml,176_1375,176,1375,base liq maybelline fit 140 claro sing 35ml
alga china globo nori 10fl,131_1037,131,1037,alga china globo nori 10fl
alga flocos samhae 40g-pc,131_1037,131,1037,alga flocos samhae 40g pc
alga marinha globo ajitsuke nori pote 25g c/25,131_1037,131,1037,alga marinha globo ajitsuke nori pote 25g com 25
dicel linhaca dourada graos,26_1358,26,1358,dicel linhaca dourada graos
far linhaca dourada benassi kg,26_1358,26,1358,far linhaca dourada benassi kg
