description,cat_sub,category,subcategory,desc
requeijao betania 200g light,25_649,25,649,requeijao betania 200g light
valeza requeijao light 200g,25_649,25,649,valeza requeijao light 200g
canjica kanty branca pct 400g,155_246,155,246,canjica kanty branca pct 400g
canjica ki sabor branca 500g,155_246,155,246,canjica ki sabor branca 500g
canjica branca chinezinho 500g,155_246,155,246,canjica branca chinezinho 500g
canjica ki-sabor amarela 500g,155_862,155,862,canjica ki sabor amarela 500g
canjica cristal kodilar 500g,155_862,155,862,canjica cristal kodilar 500g
canjica ki-flor 500gr amarela .,155_862,155,862,canjica ki flor 500gr amarela  
mac inst lamen nissin light 75g gal.caipira,19_831,19,831,mac inst lamen nissin light 75g gal caipira
macarrao prezunic instant galin caip 85g,19_831,19,831,macarrao prezunic instant galin caip 85g
mac inst lamen vigor 85g gal.caipira,19_831,19,831,mac inst lamen vigor 85g gal caipira
cortador unha nedo cromado 511 .,170_1195,170,1195,cortador unha nedo cromado 511  
cortador unha trim ref 4 100pg,170_1195,170,1195,cortador unha trim ref 4 100pg
cortador de unha m-uso tipo unhex,170_1195,170,1195,cortador unha m uso tipo unhex
mac korin org 500g tagliatelle grao duro,19_504,19,504,mac korin org 500g tagliatelle grao duro
massa la molisana taglierin c/ovos 200g,19_504,19,504,massa la molisana taglierin com ovos 200g
massa pasta zara tagliatelle pct 500g,19_504,19,504,massa pasta zara tagliatelle pct 500g
massa yakisoba sadia 600g,131_615,131,615,massa yakisoba sadia 600g
yakisoba seara cx 500g,131_615,131,615,yakisoba seara cx 500g
massa yakisoba seara 500g,131_615,131,615,massa yakisoba seara 500g
base soft dailus bege claro 04 30g,176_1375,176,1375,base soft dailus bege claro 04 30g
base liq mayb sstay nude light 30ml nu,176_1375,176,1375,base liq mayb sstay nude light 30ml nu
base liquida vult hd r05 26ml,176_1375,176,1375,base liquida vult hd r05 26ml
ariake nori 10fls worldlinks,131_1037,131,1037,ariake nori 10fls worldlinks
algas marinhas iii yaki nori 10fls,131_1037,131,1037,algas marinhas iii yaki nori 10fls
okazunori globo 20g c/8,131_1037,131,1037,okazunori globo 20g com 8
farinha linhaca tia sonia dourada 200g,26_1358,26,1358,farinha linhaca tia sonia dourada 200g
farinha linhaca nayna dourada 250g,26_1358,26,1358,farinha linhaca nayna dourada 250g
far linhaca marrom benassi kg,26_1358,26,1358,far linhaca marrom benassi kg
base loreal bb 5em1 fps20 media 30ml,176_1486,176,1486,base loreal bb 5em1 fps20 media 30ml
base loreal bb cream 5em1 olhos media 15ml,176_1486,176,1486,base loreal bb cream 5em1 olhos media 15ml
base maybelline super stay nu 100 hon bge med 30ml,176_1486,176,1486,base maybelline super stay nu 100 hon bge med 30ml
"empanado petisco chicken de frango perd 300g, c cenoura",201_99,201,99,empanado petisco chicken frango perd 300g c cenoura
"empanado petisco mini chicken fgo perdigao 300g, queijo",201_99,201,99,empanado petisco mini chicken fgo perdigao 300g queijo
empanado petisco mini chicken perdigao inf.300g qj,201_99,201,99,empanado petisco mini chicken perdigao inf 300g qj
fralda ger tena lady discreet c/8 m,231_832,231,832,fralda ger tena lady discreet com 8 m
fralda ger tena confort m c/26,231_832,231,832,fralda ger tena confort m com 26
fralda ger tena confort m c/10,231_832,231,832,fralda ger tena confort m com 10
molho pesto divina pimenta 140g-vd tom seco/pist,295_1707,295,1707,molho pesto divina pimenta 140g vd tom seco pist
molho pesto filippo berio to/ric vd 190g,295_1707,295,1707,molho pesto filippo berio to ric vd 190g
molho pesto ital monti 180g vd siciliano,295_1707,295,1707,molho pesto ital monti 180g vd siciliano
sal marinho pure 100gr refil,203_1071,203,1071,sal marinho pure 100gr refil
sal marinho aust kotanyi 92g c/moedor,203_1071,203,1071,sal marinho aust kotanyi 92g com moedor
sal marinho dani thailandes 100ml,203_1071,203,1071,sal marinho dani thailandes 100ml
caixa som jbl bluetooth xtre az 28910865,143_761,143,761,caixa som jbl bluetooth xtre az 28910865
radio boombox philco pb140,143_761,143,761,radio boombox philco pb140
radio boombox philco ph61,143_761,143,761,radio boombox philco ph61
po gelatina royal uva pct 25g (v),141_897,141,897,po gelatina royal uva pct 25g  v 
mist gelatina apti uva 1kg-pc,141_897,141,897,mist gelatina apti uva 1kg pc
mist gelatina dr oetker uva 30g,141_897,141,897,mist gelatina dr oetker uva 30g
rosquinha trancadinha kg .,243_0,243,0,rosquinha trancadinha kg  
rosca tradicional kg .,243_0,243,0,rosca tradicional kg  
rosquinha japonesa kg bj .,243_0,243,0,rosquinha japonesa kg bj  
cera capilar romanholi 120g,206_1136,206,1136,cera capilar romanholi 120g
cr trat trim 65g,206_1136,206,1136,cr trat trim 65g
pomada cab charming efeito seco 50g,206_1136,206,1136,pomada cab charming efeito seco 50g
cr pent helcla multiacao abacate 300ml,149_73,149,73,cr pent helcla multiacao abacate 300ml
creme pentear niely gold agua coco 280g,149_73,149,73,creme pentear niely gold agua coco 280g
cr pentear neutrox sos hid poderosa 300ml,149_73,149,73,cr pentear neutrox sos hid poderosa 300ml
creme finalizador prime hair 60ml hidrat,246_1032,246,1032,creme finalizador prime hair 60ml hidrat
finalizador bio extratus 150ml umec oleo de coco,246_1032,246,1032,finalizador bio extratus 150ml umec oleo coco
finalizador shitake ter prot 250gr .,246_1032,246,1032,finalizador shitake prot 250gr  
curativo isababy c/30 .,236_628,236,628,curativo isababy com 30  
curativo 3m confort nexcare 10un,236_628,236,628,curativo 3m confort nexcare 10un
curativo 3m comfort joelhos/cotov cx c/8,236_628,236,628,curativo 3m comfort joelhosem cotov cx com 8
cera liq brilho facil vermelha 750ml,204_459,204,459,cera liq brilho facil vermelha 750ml
cera pasta poliflor vermelha 400g,204_459,204,459,cera pasta poliflor vermelha 400g
cera liq ardosia c/brilho vermelha 800ml,204_459,204,459,cera liq ardosia com brilho vermelha 800ml
seda creme de tratamento 450g sos choc,149_77,149,77,seda creme tratamento 450g sos choc
cr pentear pantene restauracao summer 250ml/240g,149_77,149,77,cr pentear pantene restauracao summer 250ml 240g
cr pentear origem restauracao 300ml,149_77,149,77,cr pentear origem restauracao 300ml
espeto parana madeira c/100 25cm,173_1065,173,1065,espeto parana madeira com 100 25cm
espeto chur theoto mad 100un-pc,173_1065,173,1065,espeto chur theoto mad 100un pc
espet boi bambu 30un,173_1065,173,1065,espet boi bambu 30un
bandeja dec acasa e metal 17529a,13_509,13,509,bandeja dec acasa metal 17529a
bandeja de alum pratsy al-7750nl .,13_509,13,509,bandeja alum pratsy al 7750nl  
bandeja inox golden p/servir,13_509,13,509,bandeja inox golden para servir
doce palmeiron 600g banana pote,172_47,172,47,doce palmeiron 600g banana pote
doce tambau poly 600g banana,172_47,172,47,doce tambau poly 600g banana
doce tachao bananinha cob 200g-pc choc,172_47,172,47,doce tachao bananinha cob 200g pc choc
cafe delta q caps qharisma n12 c/10,20_1098,20,1098,cafe delta q caps qharisma n12 com 10
cafe deltaq caps qonvivium nâº 4 c/10,20_1098,20,1098,cafe deltaq caps qonvivium nâº 4 com 10
cafe nescafe dolce gusto ch/caram 204g,20_1098,20,1098,cafe nescafe dolce gusto ch caram 204g
escova alisad cadence biv esc200,171_290,171,290,escova alisad cadence biv esc200
escova rot philco cer spin ion 127 pec05,171_290,171,290,escova rot philco cer spin ion 127 pec05
prancha model gama x-wide kerat biv 1490,171_290,171,290,prancha model gama x wide kerat biv 1490
"fervedor 14x12,5cm 1,8l brinox garlic grafite",13_1181,13,1181,fervedor 14x125cm 18l brinox garlic grafite
fervedor destak vidro aa vermelha longuilar nr 12,13_1181,13,1181,fervedor destak vidro aa vermelha longuilar nr 12
fervedor teflon cereja n.12 alumax,13_1181,13,1181,fervedor teflon cereja n 12 alumax
pinca marco boni decor inox 6128b,176_1708,176,1708,pinca marco boni decor inox 6128b
pinca sobr qvs mini c/2,176_1708,176,1708,pinca sobr qvs mini com 2
pinca ricca reta c/2,176_1708,176,1708,pinca ricca reta com 2
atum gomes costa lv4pg3 170g ralado oleo,158_829,158,829,atum gomes costa lv4pg3 170g ralado oleo
"atum pescador ralado 170g,oleo",158_829,158,829,atum pescador ralado 170goleo
atum ralado oleo 170g cn,158_829,158,829,atum ralado oleo 170g cn
sardinha gomes costa lv5 pg4 125g oleo,158_911,158,911,sardinha gomes costa lv5 pg4 125g oleo
sardinha rubi oleo 130g,158_911,158,911,sardinha rubi oleo 130g
sardinha pescador oleo lt 83g,158_911,158,911,sardinha pescador oleo lt 83g
cenoura org r-una 570g-bj,124_848,124,848,cenoura org r una 570g bj
cenoura horta e saude org bj 500g,124_848,124,848,cenoura horta saude org bj 500g
cenoura direto da serra org 600g,124_848,124,848,cenoura direto serra org 600g
gel dental neutrocare disney superman 50g,288_1763,288,1763,gel dental neutrocare disney superman 50g
gel dental clean peppa s/fluor 100g,288_1763,288,1763,gel dental clean peppa sem fluor 100g
gel dent tandy 50g l3p2,288_1763,288,1763,gel dent tandy 50g l3p2
avental iraci pano 45x65cm,180_451,180,451,avental iraci pano 45x65cm
avental acasa algodao az k161011-4,180_451,180,451,avental acasa algodao az k161011 4
avental zenaleti c forro plast 40x60,180_451,180,451,avental zenaleti c forro plast 40x60
mangueira plasbohn duplaflex 15m,222_627,222,627,mangueira plasbohn duplaflex 15m
mangueira plastmar p/jardim 10mts,222_627,222,627,mangueira plastmar para jardim 10mts
mangueira tranc cris sunflex 30m .,222_627,222,627,mangueira tranc cris sunflex 30m  
corante po kirey laranja c/1,220_460,220,460,corante po kirey laranja com 1
corante 3x liquido verde 60ml,220_460,220,460,corante 3x liquido verde 60ml
corante regina p/bolo 10ml vermelho,220_460,220,460,corante regina para bolo 10ml vermelho
acai do pomar 200ml banana,196_47,196,47,acai pomar 200ml banana
acai goola c/banana stick c/4 pct 320g,196_47,196,47,acai goola com banana stick com 4 pct 320g
"acai sloop 1l, banana",196_47,196,47,acai sloop 1l banana
mand cong mc cook noiset 2kg pre/coz,182_518,182,518,mand cong mc cook noiset 2kg pre coz
macaxeira org sitio s.miguel 500g,182_518,182,518,macaxeira org sitio s miguel 500g
mandioca puro alimentto in natu cong 1kg,182_518,182,518,mandioca puro alimentto in natu cong 1kg
patinho bov ped kg,183_1292,183,1292,patinho bov ped kg
patinho bov elgolli (bife) kg,183_1292,183,1292,patinho bov elgolli  bife  kg
patinho moido bov distriboi kg,183_1292,183,1292,patinho moido bov distriboi kg
doce tenere 200gr fondant c/chocolate,28_30,28,30,doce tenere 200gr fondant com chocolate
fondant bom doce 250g,28_30,28,30,fondant bom doce 250g
fondant bom doce c/ameixa 250g,28_30,28,30,fondant bom doce com ameixa 250g
essencia hikari laranja 30ml,220_165,220,165,essencia hikari laranja 30ml
essencia hikari morango 30ml,220_165,220,165,essencia hikari morango 30ml
essencia dr.oetker 30ml amendoa,220_165,220,165,essencia dr oetker 30ml amendoa
mix aperitivo uniagro pt 250g,119_453,119,453,mix aperitivo uniagro pt 250g
mix glaceado nutty express 50g mix nutty,119_453,119,453,mix glaceado nutty express 50g mix nutty
mix la violetera nootz tor salg pct 40g,119_453,119,453,mix la violetera nootz tor salg pct 40g
sals hans viena kg,292_0,292,0,sals hans viena kg
salsicha grossa cardeal 300g,292_0,292,0,salsicha grossa cardeal 300g
salsicha resf 3kg superfrango,292_0,292,0,salsicha resf 3kg superfrango
salsichao bizinelli (v) kg,292_1777,292,1777,salsichao bizinelli  v  kg
salsichao frankfurt rica peso,292_1777,292,1777,salsichao frankfurt rica peso
salsichao copacol 600g,292_1777,292,1777,salsichao copacol 600g
bolo newbread 200g coco,185_245,185,245,bolo newbread 200g coco
bolo seco chama coco kg,185_245,185,245,bolo seco chama coco kg
bolo klm coco 400gr,185_245,185,245,bolo klm coco 400gr
grill philco max grill pt 6p 127v,194_648,194,648,grill philco max grill pt 6p 127v
grill brinox ceramic life verm 26cm,194_648,194,648,grill brinox ceramic life verm 26cm
grill cadence multi ceram vm 127v grl350,194_648,194,648,grill cadence multi ceram vm 127v grl350
tv tcl 43 led fhd sm p43sb,294_859,294,859,tv tcl 43 led fhd sm p43sb
tv lg 32 led hd sm 32lj600b,294_859,294,859,tv lg 32 led hd sm 32lj600b
tv lg 32 led hd pt sm 32lm625b,294_859,294,859,tv lg 32 led hd pt sm 32lm625b
aguard saramandaia ouro 670ml,165_505,165,505,aguard saramandaia ouro 670ml
aguard ypioca ouro 965ml s/palha,165_505,165,505,aguard ypioca ouro 965ml sem palha
cachaca jacuba 750ml ouro .,165_505,165,505,cachaca jacuba 750ml ouro  
batedeira arno planet stile i 127v sx97,285_792,285,792,batedeira arno planet stile i 127v sx97
batedeira philco pl bc 500w 127v php500,285_792,285,792,batedeira philco pl bc 500w 127v php500
batedeira oster pl vm 400w 4.3l 127v pl2,285_792,285,792,batedeira oster pl vm 400w 4 3l 127v pl2
batedeira fischer lc pt/i 127v 15335,285_1219,285,1219,batedeira fischer lc pt i 127v 15335
batedeira britania bellag cristal pt 127,285_1219,285,1219,batedeira britania bellag cristal pt 127
batedeira philco pl pt/i 500w 127 php500,285_1219,285,1219,batedeira philco pl pt i 500w 127 php500
legumes p/vinagrete verdekal 200g,124_1014,124,1014,legumes para vinagrete verdekal 200g
mix legumes proc recanto lua 400g p/maionese,124_1014,124,1014,mix legumes proc recanto lua 400g para maionese
mix leg napol consv t paco 200g -vd,124_1014,124,1014,mix leg napol consv t paco 200g  vd
aipim lazaroto tolete s/casca pct 1kg,124_518,124,518,aipim lazaroto tolete sem casca pct 1kg
mandioca a vacuo 1kg,124_518,124,518,mandioca vacuo 1kg
aipim netto pct 1kg,124_518,124,518,aipim netto pct 1kg
batom cremoso n.84 vult,176_1855,176,1855,batom cremoso n 84 vult
batom crem maybelline color sensac-nu 214 v max,176_1855,176,1855,batom crem maybelline color sensac nu 214 v max
batom crem maybelline color sensac-nu 402 fetich,176_1855,176,1855,batom crem maybelline color sensac nu 402 fetich
mac paganini 500g fettuccine 10218,19_1006,19,1006,mac paganini 500g fettuccine 10218
mac ital colavita fettuccine 500g,19_1006,19,1006,mac ital colavita fettuccine 500g
fettuccini bolonhesa seara 350g,19_1006,19,1006,fettuccini bolonhesa seara 350g
far rosca siamar 500g,26_870,26,870,far rosca siamar 500g
farinha de rosca 500g bsb,26_870,26,870,farinha rosca 500g bsb
far rosca kodilar 500g,26_870,26,870,far rosca kodilar 500g
batata doce lirio do vale 700g,124_1176,124,1176,batata doce lirio vale 700g
batata doce 500g cooperorg branca,124_1176,124,1176,batata doce 500g cooperorg branca
batata doce 600g malunga,124_1176,124,1176,batata doce 600g malunga
"geleia italianinho mocoto 220g, uva",160_133,160,133,geleia italianinho mocoto 220g uva
geleia mocoto deiviro 190g tutti-frutti,160_133,160,133,geleia mocoto deiviro 190g tutti frutti
"geleia mocoto prezunic 180, morango",160_133,160,133,geleia mocoto prezunic 180 morango
refrig vencetex guarana zero pet 2l,16_1177,16,1177,refrig vencetex guarana zero pet 2l
refrigerante jota efe 2l zero guarana,16_1177,16,1177,refrigerante jota efe 2l zero guarana
refrig frutilla guarana zero pet 2l,16_1177,16,1177,refrig frutilla guarana zero pet 2l
limp vim cloro gel original 750ml,282_774,282,774,limp vim cloro gel original 750ml
cloro cloral 1l,282_774,282,774,cloro cloral 1l
cloro santa clara 2l,282_774,282,774,cloro santa clara 2l
limp deseng mm prof 5l,275_950,275,950,limp deseng mm prof 5l
"deseng kokinos 500ml, tradicional",275_950,275,950,deseng kokinos 500ml tradicional
limp cif ult rapido desengor sq 20%desc,275_950,275,950,limp cif ult rapido desengor sq 20%desc
flanela 38x58,121_1184,121,1184,flanela 38x58
flanela 30x50cm copalimpa branca,121_1184,121,1184,flanela 30x50cm copalimpa branca
flanela zenaleti branca gde 38x58cm,121_1184,121,1184,flanela zenaleti branca gde 38x58cm
molho tom.predilect.340g pouch. manjericao,179_729,179,729,molho tom predilect 340g pouch  manjericao
molho colonial mio 340g-sache manjericao,179_729,179,729,molho colonial mio 340g sache manjericao
molho tomate prezunic manjer sh 340g,179_729,179,729,molho tomate prezunic manjer sh 340g
sebium global bioderma 30ml,168_947,168,947,sebium global bioderma 30ml
limp ant ac clean&clear gel secativo invisiv bg 22g,168_947,168,947,limp ant ac clean&clear gel secativo invisiv bg 22g
limp ant ac clean & clear sab liq 200ml,168_947,168,947,limp ant ac clean & clear sab liq 200ml
beb energ red bull coco/acai lt 250ml,223_133,223,133,beb energ red bull coco acai lt 250ml
energetico red bull edition red lt 4x250ml,223_133,223,133,energetico red bull edition red lt 4x250ml
energetico red bull summer acai lt 250ml,223_133,223,133,energetico red bull summer acai lt 250ml
preservativo sex free flowpack ment .,238_519,238,519,preservativo sex free flowpack ment  
preservativo sex free tutti-frutti c/3,238_519,238,519,preservativo sex free tutti frutti com 3
preserv prudence cores/sabores tutti-frutti c/3un,238_519,238,519,preserv prudence coresem sabores tutti frutti com 3un
blush dailus mosaico trio perf 04 10g,176_1038,176,1038,blush dailus mosaico trio perf 04 10g
blush marchetti uno n.8,176_1038,176,1038,blush marchetti uno n 8
blush maybelline fit me-nu 05 assim sou eu,176_1038,176,1038,blush maybelline fit me nu 05 assim
"pasta int vitapower 1,005kg amend/shot",0_0,0,0,pasta int vitapower 1005kg amend shot
pasta amendoim eat clean prot. 300g,0_0,0,0,pasta amendoim eat clean prot  300g
creme de amendoim + mu choc 500g,0_0,0,0,creme amendoim   mu choc 500g
damasco carone gourmet kg melba,42_541,42,541,damasco carone gourmet kg melba
damasco la violetera 200gr turco sc .,42_541,42,541,damasco la violetera 200gr turco sc  
damasco turco 140g rei das castanhas,42_541,42,541,damasco turco 140g rei castanhas
lapis preto evolution n.2 c borracha c 4,54_1220,54,1220,lapis preto evolution n 2 c borracha c 4
lapis evol princees c 3,54_1220,54,1220,lapis evol princees c 3
lapis faber-castell eco graf preto c/4,54_1220,54,1220,lapis faber castell eco graf preto com 4
frutos da terra semente linhaca 200g marron,76_138,76,138,frutos terra semente linhaca 200g marron
semente de linhaca kinino 200gr dourada,76_138,76,138,semente linhaca kinino 200gr dourada
semente de linhaca kinino 200gr marrom,76_138,76,138,semente linhaca kinino 200gr marrom
cha leao ice tea limao gfa 450ml,89_1102,89,1102,cha leao ice tea limao gfa 450ml
"cha leao ice tea pes diet pet 1,5l",89_1102,89,1102,cha leao ice tea pes diet pet 15l
"cha lipton limao pet 1,5l",89_1102,89,1102,cha lipton limao pet 15l
cereal mat acuc skarchitos superbom 200g,53_61,53,61,cereal mat acuc skarchitos superbom 200g
cereal mat acuc sucrilhos 730g,53_61,53,61,cereal mat acuc sucrilhos 730g
cereal mat acuc sucrilhos cx 300g orig gts 10%,53_61,53,61,cereal mat acuc sucrilhos cx 300g orig gts 10%
linguica frimesa toscana 0 kg .,94_500,94,500,linguica frimesa toscana 0 kg  
linguica rivelli toscana kg cong .,94_500,94,500,linguica rivelli toscana kg cong  
linguica sulita toscana kg frescal,94_500,94,500,linguica sulita toscana kg frescal
"caderno cartografia 96fls, carinho",54_775,54,775,caderno cartografia 96fls carinho
caderno de caligrafia 1/4 brochura 40 folhas tilibra,54_775,54,775,caderno caligrafia 1 4 brochura 40 folhas tilibra
caderno winner cd 96fls esp cartografia girls,54_775,54,775,caderno winner cd 96fls esp cartografia girls
pirulito pop mania chicle morango 600g-pc c/50,57_115,57,115,pirulito pop mania chicle morango 600g pc com 50
pirulito bolete chicle dori t-fruit 525g,57_115,57,115,pirulito bolete chicle dori t fruit 525g
pirulito florestal flop chicle pct 132g,57_115,57,115,pirulito florestal flop chicle pct 132g
cama dugs igloo nylon 01,85_643,85,643,cama dugs igloo nylon 01
cama animais colecao rs/cz m,85_643,85,643,cama animais colecao rsem cz m
cama animais cubo colecao az/cr m,85_643,85,643,cama animais cubo colecao az cr m
bisc cook trad garoto choc bco 60g,5_461,5,461,bisc cook trad garoto choc bco 60g
bisc cook trad lacta laka 80g,5_461,5,461,bisc cook trad lacta laka 80g
bisc cook trad marilan choc 80g,5_461,5,461,bisc cook trad marilan choc 80g
nozes,42_967,42,967,nozes
nozes s/casca pecan kg,42_967,42,967,nozes sem casca pecan kg
vip nozes 100g,42_967,42,967,vip nozes 100g
sh fructis oleo rep 3oleos 400ml,37_41,37,41,sh fructis oleo rep 3oleos 400ml
sh palmolive rep completa 350ml,37_41,37,41,sh palmolive rep completa 350ml
sh fructis oleo rep ex nut 400ml,37_41,37,41,sh fructis oleo rep ex nut 400ml
colher krea p/sorvete 1606,56_309,56,309,colher krea para sorvete 1606
colher indiana silver plastic c/24,56_309,56,309,colher indiana silver plastic com 24
"colher de arroz - shamoji (plastico, 2 unid.) -daiso",56_309,56,309,colher arroz   shamoji  plastico 2 unid    daiso
acucar refinado da barra 1kg,33_916,33,916,acucar refinado barra 1kg
acucar refinado ducula pct 5kg,33_916,33,916,acucar refinado ducula pct 5kg
acucar doce vida 2kg,33_916,33,916,acucar doce vida 2kg
sopa knorr 65g cremes nat. cebola,95_803,95,803,sopa knorr 65g cremes nat  cebola
creme de cebola kinino 65gr .,95_803,95,803,creme cebola kinino 65gr  
creme knorr cebola pct 60g,95_803,95,803,creme knorr cebola pct 60g
"choc arcor amargo 100g, 53%",57_1433,57,1433,choc arcor amargo 100g 53%
choc quetzal 80g-ta origem dharma 55%cac,57_1433,57,1433,choc quetzal 80g ta origem dharma 55%cac
choc perugina dark 51% cacau 86g,57_1433,57,1433,choc perugina dark 51% cacau 86g
mel de abelha nectar 35ml poliplus,96_714,96,714,mel abelha nectar 35ml poliplus
mel baldoni 500g holanda flores eucalipto,96_714,96,714,mel baldoni 500g holanda flores eucalipto
mel t.monica flores silvestres badoni 300g,96_714,96,714,mel t monica flores silvestres badoni 300g
travessa plasutil duo c/tp rs 1.8l 320,56_401,56,401,travessa plasutil duo com tp rs 1 8l 320
travessa plasutil duo c/tp rs 350ml 307,56_401,56,401,travessa plasutil duo com tp rs 350ml 307
travessa refr acasa oval 33.8 b bc 2222,56_401,56,401,travessa refr acasa oval 33 8 b bc 2222
borracha plastica patati patata c 2,54_408,54,408,borracha plastica patati patata c 2
borracha faber max bca . c/ capa,54_408,54,408,borracha faber max bca   com  capa
borracha branca bic,54_408,54,408,borracha branca bic
leite po ninho inst l400gp360g,51_0,51,0,leite po ninho inst l400gp360g
leite po itambe inst sache 400g,51_0,51,0,leite po itambe inst sache 400g
leite em po 400g ninho 5,51_0,51,0,leite po 400g ninho 5
marcador faber retroprojetor vermelho,54_361,54,361,marcador faber retroprojetor vermelho
marcador permanente n850-b em -daiso,54_361,54,361,marcador permanente n850 b  daiso
marcador texto molin minnie fluo c/1,54_361,54,361,marcador texto molin minnie fluo com 1
jogo uno monster high,44_1273,44,1273,jogo uno monster high
jogo de boliche galinha pintadinha lider,44_1273,44,1273,jogo boliche galinha pintadinha lider
jogo de argolas galinha pintadinha lider,44_1273,44,1273,jogo argolas galinha pintadinha lider
"elim odores sanol dog 2l, tradicional",82_128,82,128,elim odores sanol dog 2l tradicional
eliminador odores mais dog tradicional 2l,82_128,82,128,eliminador odores dog tradicional 2l
"elim odores baw waw 2l, herbal",82_128,82,128,elim odores baw waw 2l herbal
peneira krea plast azul 18cm,56_805,56,805,peneira krea plast azul 18cm
peneira n 2 de 12 cm - plásutil,56_805,56,805,peneira n 2 12 cm   plasutil
"peneira ercaplast 17,5cm",56_805,56,805,peneira ercaplast 175cm
sh palmolive ilumin cab louros 350ml,37_1293,37,1293,sh palmolive ilumin cab louros 350ml
sh alyne 350ml desamarelador,37_1293,37,1293,sh alyne 350ml desamarelador
sh seda loiro radiante 350ml,37_1293,37,1293,sh seda loiro radiante 350ml
fralda babyboo fases 12h p c24,65_895,65,895,fralda babyboo fases 12h p c24
fralda mamypoko reg pq c/28un,65_895,65,895,fralda mamypoko reg pq com 28un
fralda huggies tmonica t-prot mega peq 60un,65_895,65,895,fralda huggies tmonica t prot mega peq 60un
"areia higienica p/gatos gran 1,8kg",82_966,82,966,areia higienica para gatos gran 18kg
areia gato sanimiau extra dry 2kg,82_966,82,966,areia gato sanimiau extra dry 2kg
"areia pipicatá4kg, campestre",82_966,82,966,areia pipicata4kg campestre
sousplat imp c/decal mad 33cm jqy15-7022,56_535,56,535,sousplat imp com decal mad 33cm jqy15 7022
sousplat yoi e rattan 32cm 8108510004,56_535,56,535,sousplat yoi rattan 32cm 8108510004
sousplat copa text animal preto 010192,56_535,56,535,sousplat copa text animal preto 010192
choc munz amargo c/avelas 60% cacau 100g,57_1076,57,1076,choc munz amargo com avelas 60% cacau 100g
choc quetzal 80g-ta origem himalaia 60%cac,57_1076,57,1076,choc quetzal 80g ta origem himalaia 60%cac
choc amma 60% cacau organico br 80g,57_1076,57,1076,choc amma 60% cacau organico br 80g
suspiro rebeca 100g morango,57_1112,57,1112,suspiro rebeca 100g morango
suspiro kg,57_1112,57,1112,suspiro kg
suspiro boca forno 160gr .,57_1112,57,1112,suspiro boca forno 160gr  
"bandeja oriental (abs, tam: 21.5cm) -daiso",56_509,56,509,bandeja oriental  abs tam  21 5cm   daiso
bandeja de plastico-cor preta tamanho: 2 -dai,56_509,56,509,bandeja plastico cor preta tamanho  2  dai
bandeja plastico sanremo un,56_509,56,509,bandeja plastico sanremo un
pao alho tia maria alho poro/queijo 400g,79_133,79,133,pao alho tia maria alho poro queijo 400g
pao alho sabor segr-mineiro 330g bolinha. rech catupiry,79_133,79,133,pao alho sabor segr mineiro 330g bolinha  rech catupiry
pao alho sabor segr-mineiro 330g bolinha calab,79_133,79,133,pao alho sabor segr mineiro 330g bolinha calab
peito frango aurora cong pacote kg,93_315,93,315,peito frango aurora cong pacote kg
peito fgo def ceratti fat kg,93_315,93,315,peito fgo def ceratti fat kg
peito fgo kg s/pele s/osso moido,93_315,93,315,peito fgo kg sem pele sem osso moido
pao alho reg ze do espeto 450g-pc trad,79_12,79,12,pao alho reg ze espeto 450g pc trad
pao alho dona bia 300g,79_12,79,12,pao alho dona bia 300g
pao de alho agrosabor trad.350gr,79_12,79,12,pao alho agrosabor trad 350gr
lava louca liq minuano lar 500ml,45_419,45,419,lava louca liq minuano lar 500ml
detergente liquido 500ml oeste marine,45_419,45,419,detergente liquido 500ml oeste marine
lava louca liq limpol laranja 500ml,45_419,45,419,lava louca liq limpol laranja 500ml
tapete hig cao turma pinicao pct c/14,85_555,85,555,tapete hig cao turma pinicao pct com 14
tapete hig cao sanremo 60x80cm pct c/30,85_555,85,555,tapete hig cao sanremo 60x80cm pct com 30
tapete higienico k dog pct c/7,85_555,85,555,tapete higienico k dog pct com 7
vinho catafesta tinto mesa 1l suave bordo,6_1496,6,1496,vinho catafesta tinto mesa 1l suave bordo
kit vinho nac catafesta suave bordo tto 750ml c/2tacas,6_1496,6,1496,kit vinho nac catafesta suave bordo tto 750ml com 2tacas
vinho vila romana 750ml bordo tto suave,6_1496,6,1496,vinho vila romana 750ml bordo tto suave
repolho vde org cultivar 400g-bj,41_1501,41,1501,repolho vde org cultivar 400g bj
repolho verde org capela 300g-bj,41_1501,41,1501,repolho verde org capela 300g bj
repolho roxo rio de una org 350gr,41_1501,41,1501,repolho roxo rio una org 350gr
sh bello prot citrus 5l,37_584,37,584,sh bello prot citrus 5l
sh bello cont oleos prof 1l,37_584,37,584,sh bello cont oleos prof 1l
sh elseve light poo tudo em 1 sup control 4d 400ml,37_584,37,584,sh elseve light poo tudo 1 sup control 4d 400ml
gengibre rio de una org bj 150g,9_566,9,566,gengibre rio una org bj 150g
gengibre 300g bee organic,9_566,9,566,gengibre 300g bee organic
gengibre kinino 20g,9_566,9,566,gengibre kinino 20g
cha gelado pfanner pessego pet 1.5l,89_558,89,558,cha gelado pfanner pessego pet 1 5l
cha pronto estilo 1l-tp bx caloria hibisco/framb,89_558,89,558,cha pronto estilo 1l tp bx caloria hibisco framb
cha pronto mate estilo 1l-tp limao,89_558,89,558,cha pronto mate estilo 1l tp limao
